3,39.230243000000,-76.598589000000
2,39.288730000000,-76.557454000000
3,39.282715000000,-76.630115000000
1,39.324418173112,-76.540796223168
1,39.324418173112,-76.540796223168
1,39.295182094899,-76.647449626179
1,39.295182094899,-76.647449626179
3,39.310327390694,-76.637069468434
1,39.292694940375,-76.662714238440
2,39.300312000000,-76.620404000000
3,39.267238164832,-76.686216998009
3,39.367674000000,-76.572871000000
3,39.231648000000,-76.600818000000
3,39.330812000000,-76.607825000000
3,39.309914079170,-76.646626405147
1,39.300304000000,-76.604940000000
1,39.300304000000,-76.604940000000
1,39.299455145013,-76.596308595696
2,39.299455145013,-76.596308595696
3,39.251131000000,-76.644308000000
3,39.283902000000,-76.656542000000
3,39.331363000000,-76.684050000000
2,39.296039000000,-76.608181000000
1,39.339545957404,-76.666689481322
3,39.301259735477,-76.631870198377
1,39.327282000000,-76.678382000000
1,39.283298000000,-76.657581000000
1,39.283298000000,-76.657581000000
3,39.322461743156,-76.681016858325
3,39.333275000000,-76.661803000000
1,39.306513000000,-76.651156000000
1,39.301279000000,-76.582487000000
1,39.296692034526,-76.585031144399
2,39.262201331223,-76.652672981694
1,39.339677000000,-76.694417000000
2,39.232361000000,-76.600673000000
3,39.319947979904,-76.593965442167
2,39.274088468453,-76.627695120552
2,39.283930000000,-76.600312000000
3,39.332716000000,-76.666632000000
1,39.354109000000,-76.609812000000
2,39.294267000000,-76.586228000000
4,39.294562791553,-76.583214357438
3,39.326744000000,-76.560446000000
2,39.228173733621,-76.602026454670
1,39.356214000000,-76.702504000000
2,39.313631661816,-76.630300575793
1,39.333742003153,-76.607624011476
1,39.333742003153,-76.607624011476
1,39.316960000000,-76.654029000000
1,39.315770000000,-76.646794000000
2,39.291589000000,-76.617320000000
1,39.334508000000,-76.536864000000
1,39.315770000000,-76.646794000000
2,39.293495671186,-76.692930384453
1,39.312247300398,-76.592960850453
1,39.312247300398,-76.592960850453
1,39.296671444534,-76.584523806658
1,39.368622599242,-76.572784337987
1,39.368622599242,-76.572784337987
1,39.371396375756,-76.566967784159
1,39.334508000000,-76.536864000000
1,39.334508000000,-76.536864000000
1,39.286636159757,-76.636727302332
1,39.308124534454,-76.643712274410
3,39.312224000000,-76.616635000000
3,39.309812037436,-76.573093298087
3,39.326066000000,-76.543917000000
3,39.289379000000,-76.619484000000
2,39.291713000000,-76.614018000000
2,39.297871000000,-76.579700000000
3,39.371540596501,-76.567056014402
3,39.286212871053,-76.596141420262
1,39.287035782407,-76.650212040939
1,39.276575000000,-76.542855000000
1,39.293373000000,-76.634070000000
1,39.289560000000,-76.615009000000
3,39.233091000000,-76.600673000000
3,39.233091000000,-76.600673000000
1,39.346722521932,-76.681006080935
1,39.311384000000,-76.616609000000
1,39.305089356157,-76.582723459183
1,39.289766950358,-76.610155843145
1,39.306764000000,-76.645407000000
1,39.363042428886,-76.542207963282
2,39.293498000000,-76.692627000000
1,39.356479000000,-76.609416000000
2,39.322558312232,-76.621407527088
2,39.285783839455,-76.649993297957
1,39.283595000000,-76.644968000000
1,39.307067000000,-76.638011000000
1,39.311747909808,-76.603958241050
1,39.363042428886,-76.542207963282
3,39.290619602190,-76.607706715670
1,39.300242891839,-76.583138214030
1,39.337840704543,-76.641653111584
3,39.293731389653,-76.567661115820
1,39.304776000000,-76.582634000000
1,39.304776000000,-76.582634000000
1,39.305749000000,-76.585521000000
2,39.286058134065,-76.580985992255
1,39.283280799294,-76.656161539754
1,39.309055000000,-76.637352000000
2,39.310522720473,-76.613803414012
2,39.322375000000,-76.614548000000
2,39.311343000000,-76.613712000000
1,39.311802000000,-76.602582000000
3,39.283699000000,-76.588629000000
3,39.296788136077,-76.571853069903
1,39.291868000000,-76.571002000000
1,39.291868000000,-76.571002000000
1,39.291868000000,-76.571002000000
1,39.291868000000,-76.571002000000
1,39.291868000000,-76.571002000000
1,39.354548000000,-76.709459000000
3,39.284924899180,-76.696011242439
3,39.320377000000,-76.596069000000
3,39.344831000000,-76.650369000000
3,39.302768000000,-76.605609000000
3,39.295304000000,-76.574529000000
2,39.337006000000,-76.553315000000
3,39.293342000000,-76.655402000000
1,39.298632000000,-76.587877000000
1,39.302051551754,-76.632852925157
2,39.287463001670,-76.547657339968
3,39.325426000000,-76.587655000000
1,39.303112201215,-76.647809228654
1,39.276403623015,-76.540506121719
1,39.305089356157,-76.582723459183
2,39.311886635981,-76.609511990900
1,39.321232000000,-76.574056000000
1,39.321232000000,-76.574056000000
2,39.281599000000,-76.647778000000
1,39.288910228571,-76.595984007615
3,39.347827000000,-76.681140000000
1,39.277151545127,-76.542828818762
1,39.299382000000,-76.583081000000
1,39.298923000000,-76.642979000000
1,39.276403623015,-76.540506121719
1,39.294123000000,-76.571029000000
1,39.294123000000,-76.571029000000
1,39.285783839455,-76.649993297957
1,39.284226269683,-76.654574200717
1,39.310009000000,-76.643690000000
1,39.305439095501,-76.637013665004
3,39.286239000000,-76.620757000000
1,39.312899769348,-76.587569090066
1,39.295513000000,-76.637140000000
1,39.298632000000,-76.587877000000
1,39.295513000000,-76.637140000000
2,39.312787000000,-76.629681000000
2,39.299070000000,-76.577399000000
1,39.283595000000,-76.644968000000
1,39.283595000000,-76.644968000000
2,39.281002706788,-76.633875442593
3,39.303533033714,-76.586204945505
3,39.244284003691,-76.626994040810
1,39.277151899288,-76.542808971281
3,39.330006424246,-76.663753072758
1,39.224478000000,-76.588428000000
1,39.311488080653,-76.584536683872
1,39.328391870494,-76.669403237484
3,39.301322000000,-76.631952000000
3,39.301322000000,-76.631952000000
3,39.292809554385,-76.599817653100
3,39.275271000000,-76.532490000000
1,39.301275000000,-76.638796000000
1,39.330639000000,-76.532618000000
3,39.365396000000,-76.685105000000
1,39.301275000000,-76.638796000000
1,39.301275000000,-76.638796000000
2,39.293498000000,-76.692627000000
1,39.286845360476,-76.652235320629
1,39.286845360476,-76.652235320629
1,39.286845360476,-76.652235320629
1,39.338993000000,-76.663999000000
1,39.301670182315,-76.600244684780
1,39.280386162664,-76.648699312730
3,39.287949120362,-76.650026038346
1,39.348435833980,-76.674909111695
4,39.315438044430,-76.616867966711
3,39.284921000000,-76.651498000000
3,39.311311000000,-76.666087000000
3,39.290288000000,-76.616487000000
3,39.339701404087,-76.685890442100
2,39.315283892814,-76.578172458538
1,39.311040000000,-76.615696000000
1,39.287726000000,-76.537133000000
2,39.328837000000,-76.687529000000
3,39.229859404033,-76.589892811888
3,39.292097902878,-76.580302249590
3,39.318878000000,-76.551575000000
1,39.302545480733,-76.636421901362
1,39.295603032532,-76.695957377503
1,39.341736576320,-76.669926845758
1,39.329445000000,-76.659025000000
1,39.231782669493,-76.598507414184
1,39.349789000000,-76.665715000000
3,39.291179000000,-76.613354000000
1,39.235946525995,-76.610758083105
1,39.324713960605,-76.682989257379
3,39.305447000000,-76.598092000000
2,39.291689000000,-76.708127000000
1,39.311795883563,-76.602981950656
1,39.311795883563,-76.602981950656
1,39.311795883563,-76.602981950656
3,39.271073391817,-76.615989819071
3,39.274980881228,-76.625120060628
3,39.282523029903,-76.617585775753
3,39.283190466653,-76.593516173661
1,39.305042015828,-76.584843604909
1,39.317832119253,-76.647353438979
1,39.329208448478,-76.564033596978
1,39.293981000000,-76.644141000000
1,39.301380685558,-76.637873735992
3,39.295505000000,-76.585789000000
1,39.325435611027,-76.588790216827
1,39.315673000000,-76.672787000000
1,39.307938000000,-76.633008000000
3,39.338675000000,-76.681475000000
3,39.282906000000,-76.630054000000
2,39.317779000000,-76.619759000000
3,39.318558469344,-76.598358468498
3,39.314706000000,-76.607139000000
3,39.319385000000,-76.594609000000
3,39.304748000000,-76.609281000000
1,39.310141538965,-76.641522846368
1,39.294532799469,-76.664962784618
